Voxel_Number,X,Y,Z
1658,10,27,16
1659,10,27,17
1660,10,27,18
1661,10,27,19
1662,10,27,20
1663,10,27,21
1664,10,27,22
1665,10,27,23
1666,10,27,24
1667,10,27,25
1668,10,27,26
1669,10,27,27
1670,10,27,28
1671,10,27,29
1672,10,27,30
1673,10,27,31
1674,10,27,32
1675,10,27,33
1676,10,27,34
1677,10,27,35
1678,10,27,36
1679,10,27,37
1680,10,27,38
1681,10,27,39
1682,10,27,40
1683,10,27,41
1684,10,27,42
1685,10,28,14
1686,10,28,15
1687,10,28,16
1688,10,28,17
1689,10,28,18
1690,10,28,19
1691,10,28,20
1692,10,28,21
1693,10,28,22
1694,10,28,23
1695,10,28,24
1696,10,28,25
1697,10,28,26
1698,10,28,27
1699,10,28,28
1700,10,28,29
1701,10,28,30
1702,10,28,31
1703,10,28,32
1704,10,28,33
1705,10,28,34
1706,10,28,35
1707,10,28,36
1708,10,28,37
1709,10,28,38
1710,10,28,39
1711,10,28,40
1712,10,28,41
1713,10,28,42
1714,10,29,15
1715,10,29,16
1716,10,29,17
1717,10,29,18
1718,10,29,19
1719,10,29,20
1720,10,29,21
1721,10,29,22
1722,10,29,23
1723,10,29,24
1724,10,29,25
1725,10,29,26
1726,10,29,27
1727,10,29,28
1728,10,29,29
1729,10,29,30
1730,10,29,31
1731,10,29,32
1732,10,29,33
1733,10,29,34
1734,10,29,35
1735,10,29,36
1736,10,29,37
1737,10,29,38
1738,10,29,39
1739,10,29,40
1740,10,29,41
1741,10,29,42
1742,10,30,15
1743,10,30,16
1744,10,30,17
1745,10,30,18
1746,10,30,19
1747,10,30,20
1748,10,30,21
1749,10,30,22
1750,10,30,23
1751,10,30,24
1752,10,30,25
1753,10,30,26
1754,10,30,27
1755,10,30,28
1756,10,30,29
1757,10,30,30
1758,10,30,31
1759,10,30,32
1760,10,30,33
1761,10,30,34
1762,10,30,35
1763,10,30,36
1764,10,30,37
1765,10,30,38
1766,10,30,39
1767,10,30,40
1768,10,30,41
1769,10,30,42
1770,10,31,14
1771,10,31,15
1772,10,31,16
1773,10,31,17
1774,10,31,18
1775,10,31,19
1776,10,31,20
1777,10,31,21
1778,10,31,22
1779,10,31,23
1780,10,31,24
1781,10,31,25
1782,10,31,26
1783,10,31,27
1784,10,31,28
1785,10,31,29
1786,10,31,30
1787,10,31,31
1788,10,31,32
1789,10,31,33
1790,10,31,34
1791,10,31,35
1792,10,31,36
1793,10,31,37
1794,10,31,38
1795,10,31,39
1796,10,31,40
1797,10,31,41
1798,10,31,42
1799,10,31,43
1800,10,32,14
1801,10,32,15
1802,10,32,16
1803,10,32,17
1804,10,32,18
1805,10,32,19
1806,10,32,20
1807,10,32,21
1808,10,32,22
1809,10,32,23
1810,10,32,24
1811,10,32,25
1812,10,32,26
1813,10,32,27
1814,10,32,28
1815,10,32,29
1816,10,32,30
1817,10,32,31
1818,10,32,32
1819,10,32,33
1820,10,32,34
1821,10,32,35
1822,10,32,36
1823,10,32,37
1824,10,32,38
1825,10,32,39
1826,10,32,40
1827,10,32,41
1828,10,32,42
1829,10,32,43
1830,10,33,13
1831,10,33,14
1832,10,33,15
1833,10,33,16
1834,10,33,17
1835,10,33,18
1836,10,33,19
1837,10,33,20
1838,10,33,21
1839,10,33,22
1840,10,33,23
1841,10,33,24
1842,10,33,25
1843,10,33,26
1844,10,33,27
1845,10,33,28
1846,10,33,29
1847,10,33,30
1848,10,33,31
1849,10,33,32
1850,10,33,33
1851,10,33,34
1852,10,33,35
1853,10,33,36
1854,10,33,37
1855,10,33,38
1856,10,33,39
1857,10,33,40
1858,10,33,41
1859,10,33,42
1860,10,33,43
1861,10,34,12
1862,10,34,13
1863,10,34,14
1864,10,34,15
1865,10,34,16
1866,10,34,17
1867,10,34,18
1868,10,34,19
1869,10,34,20
1870,10,34,21
1871,10,34,22
1872,10,34,23
1873,10,34,24
1874,10,34,25
1875,10,34,26
1876,10,34,27
1877,10,34,28
1878,10,34,29
1879,10,34,30
1880,10,34,31
1881,10,34,32
1882,10,34,33
1883,10,34,34
1884,10,34,35
1885,10,34,36
1886,10,34,37
1887,10,34,38
1888,10,34,39
1889,10,34,40
1890,10,34,41
1891,10,34,42
1892,10,35,11
1893,10,35,12
1894,10,35,13
1895,10,35,14
1896,10,35,15
1897,10,35,16
1898,10,35,17
1899,10,35,18
1900,10,35,19
1901,10,35,20
1902,10,35,21
1903,10,35,22
1904,10,35,23
1905,10,35,24
1906,10,35,25
1907,10,35,26
1908,10,35,27
1909,10,35,28
1910,10,35,29
1911,10,35,30
1912,10,35,31
1913,10,35,32
1914,10,35,33
1915,10,35,34
1916,10,35,35
1917,10,35,36
1918,10,35,37
1919,10,35,38
1920,10,35,39
1921,10,35,40
1922,10,35,41
1923,10,35,42
1924,10,36,10
1925,10,36,11
1926,10,36,12
1927,10,36,13
1928,10,36,14
1929,10,36,15
1930,10,36,16
1931,10,36,17
1932,10,36,18
1933,10,36,19
1934,10,36,20
1935,10,36,21
1936,10,36,22
1937,10,36,23
1938,10,36,24
1939,10,36,25
1940,10,36,26
1941,10,36,27
1942,10,36,28
1943,10,36,29
1944,10,36,30
1945,10,36,31
1946,10,36,32
1947,10,36,33
1948,10,36,34
1949,10,36,35
1950,10,36,36
1951,10,36,37
1952,10,36,38
1953,10,36,39
1954,10,36,40
1955,10,36,41
1956,10,36,42
1957,10,37,10
1958,10,37,11
1959,10,37,12
1960,10,37,13
1961,10,37,14
1962,10,37,15
1963,10,37,16
1964,10,37,17
1965,10,37,18
1966,10,37,19
1967,10,37,20
1968,10,37,21
1969,10,37,22
1970,10,37,23
1971,10,37,24
1972,10,37,25
1973,10,37,26
1974,10,37,27
1975,10,37,28
1976,10,37,29
1977,10,37,30
1978,10,37,31
1979,10,37,32
1980,10,37,33
1981,10,37,34
1982,10,37,35
1983,10,37,36
1984,10,37,37
1985,10,37,38
1986,10,37,39
1987,10,37,40
1988,10,37,41
1989,10,37,42
1990,10,38,10
1991,10,38,11
1992,10,38,12
1993,10,38,13
1994,10,38,14
1995,10,38,15
1996,10,38,16
1997,10,38,17
1998,10,38,18
1999,10,38,19
2000,10,38,20
2001,10,38,21
2002,10,38,22
2003,10,38,23
2004,10,38,24
2005,10,38,25
2006,10,38,26
2007,10,38,27
2008,10,38,28
2009,10,38,29
2010,10,38,30
2011,10,38,31
2012,10,38,32
2013,10,38,33
2014,10,38,34
2015,10,38,35
2016,10,38,36
2017,10,38,37
2018,10,38,38
2019,10,38,39
2020,10,38,40
2021,10,38,41
2022,10,38,42
2023,10,39,10
2024,10,39,11
2025,10,39,12
2026,10,39,13
2027,10,39,14
2028,10,39,15
2029,10,39,16
2030,10,39,17
2031,10,39,18
2032,10,39,19
2033,10,39,20
2034,10,39,21
2035,10,39,22
2036,10,39,23
2037,10,39,24
2038,10,39,25
2039,10,39,26
2040,10,39,27
2041,10,39,28
2042,10,39,29
2043,10,39,30
2044,10,39,31
2045,10,39,32
2046,10,39,33
2047,10,39,34
2048,10,39,35
2049,10,39,36
2050,10,39,37
2051,10,39,38
2052,10,39,39
2053,10,39,40
2054,10,39,41
2055,10,40,12
2056,10,40,13
2057,10,40,14
2058,10,40,15
2059,10,40,16
2060,10,40,17
2061,10,40,18
2062,10,40,19
2063,10,40,20
2064,10,40,21
2065,10,40,22
2066,10,40,23
2067,10,40,24
2068,10,40,25
2069,10,40,26
2070,10,40,27
2071,10,40,28
2072,10,40,29
2073,10,40,30
2074,10,40,31
2075,10,40,32
2076,10,40,33
2077,10,40,34
2078,10,40,35
2079,10,40,36
2080,10,40,37
2081,10,40,38
2082,10,40,39
2083,10,40,40
2084,10,41,12
2085,10,41,13
2086,10,41,14
2087,10,41,15
2088,10,41,16
2089,10,41,17
2090,10,41,18
2091,10,41,19
2092,10,41,20
2093,10,41,21
2094,10,41,22
2095,10,41,23
2096,10,41,24
2097,10,41,25
2098,10,41,26
2099,10,41,27
2100,10,41,28
2101,10,41,29
2102,10,41,30
2103,10,41,31
2104,10,41,32
2105,10,41,33
2106,10,41,34
2107,10,41,35
2108,10,41,36
2109,10,41,37
2110,10,41,38
2111,10,41,39
2112,10,41,40
2113,10,41,41
2114,10,42,12
2115,10,42,13
2116,10,42,14
2117,10,42,15
2118,10,42,16
2119,10,42,17
2120,10,42,18
2121,10,42,19
2122,10,42,20
2123,10,42,21
2124,10,42,22
2125,10,42,23
2126,10,42,24
2127,10,42,25
2128,10,42,26
2129,10,42,27
2130,10,42,28
2131,10,42,29
2132,10,42,30
2133,10,42,31
2134,10,42,32
2135,10,42,33
2136,10,42,34
2137,10,42,35
2138,10,42,36
2139,10,42,37
2140,10,42,38
2141,10,42,39
2142,10,42,40
2143,10,42,41
2144,10,43,12
2145,10,43,13
2146,10,43,14
2147,10,43,15
2148,10,43,16
2149,10,43,17
2150,10,43,18
2151,10,43,19
2152,10,43,20
2153,10,43,21
2154,10,43,22
2155,10,43,23
2156,10,43,24
2157,10,43,25
2158,10,43,26
2159,10,43,27
2160,10,43,28
2161,10,43,29
2162,10,43,30
2163,10,43,31
2164,10,43,32
2165,10,43,33
2166,10,43,34
2167,10,43,35
2168,10,43,36
2169,10,43,37
2170,10,43,38
2171,10,43,39
2172,10,43,40
2173,10,43,41
2174,10,44,14
2175,10,44,15
2176,10,44,16
2177,10,44,17
2178,10,44,18
2179,10,44,19
2180,10,44,20
2181,10,44,21
2182,10,44,22
2183,10,44,23
2184,10,44,24
2185,10,44,25
2186,10,44,26
2187,10,44,27
2188,10,44,28
2189,10,44,29
2190,10,44,30
2191,10,44,31
2192,10,44,32
2193,10,44,33
2194,10,44,34
2195,10,44,35
2196,10,44,36
2197,10,44,37
2198,10,44,38
2199,10,44,39
2200,10,44,40
2201,10,45,18
2202,10,45,19
2203,10,45,20
2204,10,45,21
2205,10,45,22
2206,10,45,23
2207,10,45,24
2208,10,45,25
2209,10,45,26
2210,10,45,27
2211,10,45,28
2212,10,45,29
2213,10,45,30
2214,10,45,31
2215,10,45,32
2216,10,45,33
2217,10,45,34
2218,10,45,35
2219,10,45,36
2220,10,45,37
2221,10,45,38
2222,10,45,39
2223,10,46,19
2224,10,46,20
2225,10,46,21
2226,10,46,22
2227,10,46,23
2228,10,46,24
2229,10,46,25
2230,10,46,26
2231,10,46,27
2232,10,46,28
2233,10,46,29
2234,10,46,30
2235,10,46,31
2236,10,46,32
2237,10,46,33
2238,10,46,34
2239,10,46,35
2240,10,46,36
2241,10,47,19
2242,10,47,20
2243,10,47,21
2244,10,47,23
2245,10,47,24
2246,10,47,25
2247,10,47,26
2248,10,47,27
2249,10,47,28
2250,10,47,29
2251,10,47,30
2252,10,47,31
2253,10,47,32
2254,10,47,33
2255,10,47,34
2256,10,47,35
2257,10,48,23
2258,10,48,24
2259,10,48,25
2260,10,48,26
2261,10,48,27
2262,10,48,28
2263,10,48,29
2264,10,48,30
2265,10,48,31
2266,10,48,32
2267,10,49,23
2268,10,49,24
2269,10,49,25
2270,10,49,26
2271,10,49,27
2272,10,49,28
2273,10,49,29
2274,10,49,30
2275,10,49,31
2276,10,49,32
2277,10,50,21
2278,10,50,22
2279,10,50,23
2280,10,50,24
2281,10,50,25
2282,10,50,26
2283,10,50,27
2284,10,50,28
2285,10,50,29
2286,10,50,30
2287,10,50,31
2288,10,50,32
2289,10,51,21
2290,10,51,22
2291,10,51,23
2292,10,51,24
2293,10,51,25
2294,10,51,26
2295,10,51,27
2296,10,51,28
2297,10,51,29
2298,10,51,30
2299,10,51,31
2300,10,51,32
2301,10,52,23
2302,10,52,24
2303,10,52,25
2304,10,52,26
2305,10,52,27
2306,10,52,28
2307,10,52,29
2308,10,52,30
2309,10,53,23
2310,10,53,24
2311,10,53,25
2312,10,53,26
2313,10,53,27
2314,10,53,28
2315,10,53,29
2316,10,53,30
2317,10,54,24
2318,10,54,25
2319,10,54,26
2320,10,54,27
2321,10,54,28
2322,10,54,29
2323,11,18,20
2324,11,18,21
2325,11,18,22
2326,11,18,23
2327,11,18,24
2328,11,18,25
2329,11,18,26
2330,11,18,27
2331,11,18,28
2332,11,19,17
2333,11,19,18
2334,11,19,19
2335,11,19,20
2336,11,19,21
2337,11,19,22
2338,11,19,23
2339,11,19,24
2340,11,19,25
2341,11,19,26
2342,11,19,27
2343,11,19,28
2344,11,19,29
2345,11,19,30
2346,11,19,31
2347,11,19,32
2348,11,20,17
2349,11,20,18
2350,11,20,19
2351,11,20,20
2352,11,20,21
2353,11,20,22
2354,11,20,23
2355,11,20,24
2356,11,20,25
2357,11,20,26
2358,11,20,27
2359,11,20,28
2360,11,20,29
2361,11,20,30
2362,11,20,31
2363,11,20,32
2364,11,20,33
2365,11,20,34
2366,11,20,35
2367,11,21,16
2368,11,21,17
2369,11,21,18
2370,11,21,19
2371,11,21,20
2372,11,21,21
2373,11,21,22
2374,11,21,23
2375,11,21,24
2376,11,21,25
2377,11,21,26
2378,11,21,27
2379,11,21,28
2380,11,21,29
2381,11,21,30
2382,11,21,31
2383,11,21,32
2384,11,21,33
2385,11,21,34
2386,11,21,35
2387,11,21,36
2388,11,21,37
2389,11,21,38
2390,11,21,39
2391,11,22,13
2392,11,22,14
2393,11,22,16
2394,11,22,17
2395,11,22,18
2396,11,22,19
2397,11,22,20
2398,11,22,21
2399,11,22,22
2400,11,22,23
2401,11,22,24
2402,11,22,25
2403,11,22,26
2404,11,22,27
2405,11,22,28
2406,11,22,29
2407,11,22,30
2408,11,22,31
2409,11,22,32
2410,11,22,33
2411,11,22,34
2412,11,22,35
2413,11,22,36
2414,11,22,37
2415,11,22,38
2416,11,22,39
2417,11,22,40
2418,11,23,13
2419,11,23,14
2420,11,23,16
2421,11,23,17
2422,11,23,18
2423,11,23,19
2424,11,23,20
2425,11,23,21
2426,11,23,22
2427,11,23,23
2428,11,23,24
2429,11,23,25
2430,11,23,26
2431,11,23,27
2432,11,23,28
2433,11,23,29
2434,11,23,30
2435,11,23,31
2436,11,23,32
2437,11,23,33
2438,11,23,34
2439,11,23,35
2440,11,23,36
2441,11,23,37
2442,11,23,38
2443,11,23,39
2444,11,23,40
2445,11,23,41
2446,11,24,10
2447,11,24,11
2448,11,24,13
2449,11,24,14
2450,11,24,15
2451,11,24,16
2452,11,24,17
2453,11,24,18
2454,11,24,19
2455,11,24,20
2456,11,24,21
2457,11,24,22
2458,11,24,23
2459,11,24,24
2460,11,24,25
2461,11,24,26
2462,11,24,27
2463,11,24,28
2464,11,24,29
2465,11,24,30
2466,11,24,31
2467,11,24,32
2468,11,24,33
2469,11,24,34
2470,11,24,35
2471,11,24,36
2472,11,24,37
2473,11,24,38
2474,11,24,39
2475,11,24,40
2476,11,24,41
2477,11,24,42
2478,11,25,10
2479,11,25,11
2480,11,25,14
2481,11,25,15
2482,11,25,16
2483,11,25,17
2484,11,25,18
2485,11,25,19
2486,11,25,20
2487,11,25,21
2488,11,25,22
2489,11,25,23
2490,11,25,24
2491,11,25,25
2492,11,25,26
2493,11,25,27
2494,11,25,28
2495,11,25,29
2496,11,25,30
2497,11,25,31
2498,11,25,32
2499,11,25,33
2500,11,25,34
2501,11,25,35
2502,11,25,36
2503,11,25,37
2504,11,25,38
2505,11,25,39
2506,11,25,40
2507,11,25,41
2508,11,25,42
2509,11,25,43
2510,11,26,10
2511,11,26,11
2512,11,26,13
2513,11,26,14
2514,11,26,15
2515,11,26,16
2516,11,26,17
2517,11,26,18
2518,11,26,19
2519,11,26,20
2520,11,26,21
2521,11,26,22
2522,11,26,23
2523,11,26,24
2524,11,26,25
2525,11,26,26
2526,11,26,27
2527,11,26,28
2528,11,26,29
2529,11,26,30
2530,11,26,31
2531,11,26,32
2532,11,26,33
2533,11,26,34
2534,11,26,35
2535,11,26,36
2536,11,26,37
2537,11,26,38
2538,11,26,39
2539,11,26,40
2540,11,26,41
2541,11,26,42
2542,11,26,43
2543,11,27,13
2544,11,27,14
2545,11,27,15
2546,11,27,16
2547,11,27,17
2548,11,27,18
2549,11,27,19
2550,11,27,20
2551,11,27,21
2552,11,27,22
2553,11,27,23
2554,11,27,24
2555,11,27,25
2556,11,27,26
2557,11,27,27
2558,11,27,28
2559,11,27,29
2560,11,27,30
2561,11,27,31
2562,11,27,32
2563,11,27,33
2564,11,27,34
2565,11,27,35
2566,11,27,36
2567,11,27,37
2568,11,27,38
2569,11,27,39
2570,11,27,40
2571,11,27,41
2572,11,27,42
2573,11,27,43
2574,11,28,14
2575,11,28,15
2576,11,28,16
2577,11,28,17
2578,11,28,18
2579,11,28,19
2580,11,28,20
2581,11,28,21
2582,11,28,22
2583,11,28,23
2584,11,28,24
2585,11,28,25
2586,11,28,26
2587,11,28,27
2588,11,28,28
2589,11,28,29
2590,11,28,30
2591,11,28,31
2592,11,28,32
2593,11,28,33
2594,11,28,34
2595,11,28,35
2596,11,28,36
2597,11,28,37
2598,11,28,38
2599,11,28,39
2600,11,28,40
2601,11,28,41
2602,11,28,42
2603,11,29,14
2604,11,29,15
2605,11,29,16
2606,11,29,17
2607,11,29,18
2608,11,29,19
2609,11,29,20
2610,11,29,21
2611,11,29,22
2612,11,29,23
2613,11,29,24
2614,11,29,25
2615,11,29,26
2616,11,29,27
2617,11,29,28
2618,11,29,29
2619,11,29,30
2620,11,29,31
2621,11,29,32
2622,11,29,33
2623,11,29,34
2624,11,29,35
2625,11,29,36
2626,11,29,37
2627,11,29,38
2628,11,29,39
2629,11,29,40
2630,11,29,41
2631,11,29,42
2632,11,30,14
2633,11,30,15
2634,11,30,16
2635,11,30,17
2636,11,30,18
2637,11,30,19
2638,11,30,20
2639,11,30,21
2640,11,30,22
2641,11,30,23
2642,11,30,24
2643,11,30,25
2644,11,30,26
2645,11,30,27
2646,11,30,28
2647,11,30,29
2648,11,30,30
2649,11,30,31
2650,11,30,32
2651,11,30,33
2652,11,30,34
2653,11,30,35
2654,11,30,36
2655,11,30,37
2656,11,30,38
2657,11,30,39
2658,11,30,40
2659,11,30,41
2660,11,30,42
2661,11,30,43
2662,11,31,14
2663,11,31,15
2664,11,31,16
2665,11,31,17
2666,11,31,18
2667,11,31,19
2668,11,31,20
2669,11,31,21
2670,11,31,22
2671,11,31,23
2672,11,31,24
2673,11,31,25
2674,11,31,26
2675,11,31,27
2676,11,31,28
2677,11,31,29
2678,11,31,30
2679,11,31,31
2680,11,31,32
2681,11,31,33
2682,11,31,34
2683,11,31,35
2684,11,31,36
2685,11,31,37
2686,11,31,38
2687,11,31,39
2688,11,31,40
2689,11,31,41
2690,11,31,42
2691,11,31,43
2692,11,32,14
2693,11,32,15
2694,11,32,16
2695,11,32,17
2696,11,32,18
2697,11,32,19
2698,11,32,20
2699,11,32,21
2700,11,32,22
2701,11,32,23
2702,11,32,24
2703,11,32,25
2704,11,32,26
2705,11,32,27
2706,11,32,28
2707,11,32,29
2708,11,32,30
2709,11,32,31
2710,11,32,32
2711,11,32,33
2712,11,32,34
2713,11,32,35
2714,11,32,36
2715,11,32,37
2716,11,32,38
2717,11,32,39
2718,11,32,40
2719,11,32,41
2720,11,32,42
2721,11,32,43
2722,11,33,13
2723,11,33,14
2724,11,33,15
2725,11,33,16
2726,11,33,17
2727,11,33,18
2728,11,33,19
2729,11,33,20
2730,11,33,21
2731,11,33,22
2732,11,33,23
2733,11,33,24
2734,11,33,25
2735,11,33,26
2736,11,33,27
2737,11,33,28
2738,11,33,29
2739,11,33,30
2740,11,33,31
2741,11,33,32
2742,11,33,33
2743,11,33,34
2744,11,33,35
2745,11,33,36
2746,11,33,37
2747,11,33,38
2748,11,33,39
2749,11,33,40
2750,11,33,41
2751,11,33,42
2752,11,33,43
2753,11,33,44
2754,11,34,12
2755,11,34,13
2756,11,34,14
2757,11,34,15
2758,11,34,16
2759,11,34,17
2760,11,34,18
2761,11,34,19
2762,11,34,20
2763,11,34,21
2764,11,34,22
2765,11,34,23
2766,11,34,24
2767,11,34,25
2768,11,34,26
2769,11,34,27
2770,11,34,28
2771,11,34,29
2772,11,34,30
2773,11,34,31
2774,11,34,32
2775,11,34,33
2776,11,34,34
2777,11,34,35
2778,11,34,36
2779,11,34,37
2780,11,34,38
2781,11,34,39
2782,11,34,40
2783,11,34,41
2784,11,34,42
2785,11,34,43
2786,11,34,44
2787,11,35,11
2788,11,35,12
2789,11,35,13
2790,11,35,14
2791,11,35,15
2792,11,35,16
2793,11,35,17
2794,11,35,18
2795,11,35,19
2796,11,35,20
2797,11,35,21
2798,11,35,22
2799,11,35,23
2800,11,35,24
2801,11,35,25
2802,11,35,26
2803,11,35,27
2804,11,35,28
2805,11,35,29
2806,11,35,30
2807,11,35,31
2808,11,35,32
2809,11,35,33
2810,11,35,34
2811,11,35,35
2812,11,35,36
2813,11,35,37
2814,11,35,38
2815,11,35,39
2816,11,35,40
2817,11,35,41
2818,11,35,42
2819,11,35,43
2820,11,35,44
2821,11,36,10
2822,11,36,11
2823,11,36,12
2824,11,36,13
2825,11,36,14
2826,11,36,15
2827,11,36,16
2828,11,36,17
2829,11,36,18
2830,11,36,19
2831,11,36,20
2832,11,36,21
2833,11,36,22
2834,11,36,23
2835,11,36,24
2836,11,36,25
2837,11,36,26
2838,11,36,27
2839,11,36,28
2840,11,36,29
2841,11,36,30
2842,11,36,31
2843,11,36,32
2844,11,36,33
2845,11,36,34
2846,11,36,35
2847,11,36,36
2848,11,36,37
2849,11,36,38
2850,11,36,39
2851,11,36,40
2852,11,36,41
2853,11,36,42
2854,11,36,43
2855,11,37,10
2856,11,37,11
2857,11,37,12
2858,11,37,13
2859,11,37,14
2860,11,37,15
2861,11,37,16
2862,11,37,17
2863,11,37,18
2864,11,37,19
2865,11,37,20
2866,11,37,21
2867,11,37,22
2868,11,37,23
2869,11,37,24
2870,11,37,25
2871,11,37,26
2872,11,37,27
2873,11,37,28
2874,11,37,29
2875,11,37,30
2876,11,37,31
2877,11,37,32
2878,11,37,33
2879,11,37,34
2880,11,37,35
2881,11,37,36
2882,11,37,37
2883,11,37,38
2884,11,37,39
2885,11,37,40
2886,11,37,41
2887,11,37,42
2888,11,37,43
2889,11,38,10
2890,11,38,11
2891,11,38,12
2892,11,38,13
2893,11,38,14
2894,11,38,15
2895,11,38,16
2896,11,38,17
2897,11,38,18
2898,11,38,19
2899,11,38,20
2900,11,38,21
2901,11,38,22
2902,11,38,23
2903,11,38,24
2904,11,38,25
2905,11,38,26
2906,11,38,27
2907,11,38,28
2908,11,38,29
2909,11,38,30
2910,11,38,31
2911,11,38,32
2912,11,38,33
2913,11,38,34
2914,11,38,35
2915,11,38,36
2916,11,38,37
2917,11,38,38
2918,11,38,39
2919,11,38,40
2920,11,38,41
2921,11,38,42
2922,11,38,43
2923,11,39,10
2924,11,39,11
2925,11,39,12
2926,11,39,13
2927,11,39,14
2928,11,39,15
2929,11,39,16
2930,11,39,17
2931,11,39,18
2932,11,39,19
2933,11,39,20
2934,11,39,21
2935,11,39,22
2936,11,39,23
2937,11,39,24
2938,11,39,25
2939,11,39,26
2940,11,39,27
2941,11,39,28
2942,11,39,29
2943,11,39,30
2944,11,39,31
2945,11,39,32
2946,11,39,33
2947,11,39,34
2948,11,39,35
2949,11,39,36
2950,11,39,37
2951,11,39,38
2952,11,39,39
2953,11,39,40
2954,11,39,41
2955,11,39,42
2956,11,39,43
2957,11,40,10
2958,11,40,11
2959,11,40,12
2960,11,40,13
2961,11,40,14
2962,11,40,15
2963,11,40,16
2964,11,40,17
2965,11,40,18
2966,11,40,19
2967,11,40,20
2968,11,40,21
2969,11,40,22
2970,11,40,23
2971,11,40,24
2972,11,40,25
2973,11,40,26
2974,11,40,27
2975,11,40,28
2976,11,40,29
2977,11,40,30
2978,11,40,31
2979,11,40,32
2980,11,40,33
2981,11,40,34
2982,11,40,35
2983,11,40,36
2984,11,40,37
2985,11,40,38
2986,11,40,39
2987,11,40,40
2988,11,40,41
2989,11,40,42
2990,11,41,10
2991,11,41,11
2992,11,41,12
2993,11,41,13
2994,11,41,14
2995,11,41,15
2996,11,41,16
2997,11,41,17
2998,11,41,18
2999,11,41,19
3000,11,41,20
3001,11,41,21
3002,11,41,22
3003,11,41,23
3004,11,41,24
3005,11,41,25
3006,11,41,26
3007,11,41,27
3008,11,41,28
3009,11,41,29
3010,11,41,30
3011,11,41,31
3012,11,41,32
3013,11,41,33
3014,11,41,34
3015,11,41,35
3016,11,41,36
3017,11,41,37
3018,11,41,38
3019,11,41,39
3020,11,41,40
3021,11,41,41
3022,11,41,42
3023,11,42,10
3024,11,42,11
3025,11,42,12
3026,11,42,13
3027,11,42,14
3028,11,42,15
3029,11,42,16
3030,11,42,17
3031,11,42,18
3032,11,42,19
3033,11,42,20
3034,11,42,21
3035,11,42,22
3036,11,42,23
3037,11,42,24
3038,11,42,25
3039,11,42,26
3040,11,42,27
3041,11,42,28
3042,11,42,29
3043,11,42,30
3044,11,42,31
3045,11,42,32
3046,11,42,33
3047,11,42,34
3048,11,42,35
3049,11,42,36
3050,11,42,37
3051,11,42,38
3052,11,42,39
3053,11,42,40
3054,11,42,41
3055,11,42,42
3056,11,43,10
3057,11,43,11
3058,11,43,12
3059,11,43,13
3060,11,43,14
3061,11,43,15
3062,11,43,16
3063,11,43,17
3064,11,43,18
3065,11,43,19
3066,11,43,20
3067,11,43,21
3068,11,43,22
3069,11,43,23
3070,11,43,24
3071,11,43,25
3072,11,43,26
3073,11,43,27
3074,11,43,28
3075,11,43,29
3076,11,43,30
3077,11,43,31
3078,11,43,32
3079,11,43,33
3080,11,43,34
3081,11,43,35
3082,11,43,36
3083,11,43,37
3084,11,43,38
3085,11,43,39
3086,11,43,40
3087,11,43,41
3088,11,44,11
3089,11,44,12
3090,11,44,13
3091,11,44,14
3092,11,44,15
3093,11,44,16
3094,11,44,17
3095,11,44,18
3096,11,44,19
3097,11,44,20
3098,11,44,21
3099,11,44,22
3100,11,44,23
3101,11,44,24
3102,11,44,25
3103,11,44,26
3104,11,44,27
3105,11,44,28
3106,11,44,29
3107,11,44,30
3108,11,44,31
3109,11,44,32
3110,11,44,33
3111,11,44,34
3112,11,44,35
3113,11,44,36
3114,11,44,37
3115,11,44,38
3116,11,44,39
3117,11,44,40
3118,11,45,12
3119,11,45,13
3120,11,45,14
3121,11,45,15
3122,11,45,16
3123,11,45,17
3124,11,45,18
3125,11,45,19
3126,11,45,20
3127,11,45,21
3128,11,45,22
3129,11,45,23
3130,11,45,24
3131,11,45,25
3132,11,45,26
3133,11,45,27
3134,11,45,28
3135,11,45,29
3136,11,45,30
3137,11,45,31
3138,11,45,32
3139,11,45,33
3140,11,45,34
3141,11,45,35
3142,11,45,36
3143,11,45,37
3144,11,45,38
3145,11,45,39
3146,11,45,40
3147,11,46,15
3148,11,46,16
3149,11,46,17
3150,11,46,18
3151,11,46,19
3152,11,46,20
3153,11,46,21
3154,11,46,22
3155,11,46,23
3156,11,46,24
3157,11,46,25
3158,11,46,26
3159,11,46,27
3160,11,46,28
3161,11,46,29
3162,11,46,30
3163,11,46,31
3164,11,46,32
3165,11,46,33
3166,11,46,34
3167,11,46,35
3168,11,46,36
3169,11,46,37
3170,11,46,38
3171,11,46,39
3172,11,46,40
3173,11,47,18
